Q9ERY9	MGI:1915571
Q7TNE1	MGI:1923221
Q8CH02	MGI:1917866
Q8CH09	MGI:2678085
Q9CX34	MGI:1915205
Q8K007	MGI:2138563
Q8CFG0	MGI:1919293
P52840	MGI:102896
Q9QWG7	MGI:2136282
Q80VR3	MGI:102928
Q9D939	MGI:1916333
Q3UZZ6	MGI:1926341
P49891	MGI:98431
P52843	MGI:98430
P50236	MGI:107550
O35400	MGI:1926342
O35403	MGI:1931469
P63046	MGI:1888971
P0CC03	MGI:1920921
Q8R0F3	MGI:1889844
Q8BPG6	MGI:1915152
P63166	MGI:1197010
P61957	MGI:2158813
Q9Z172	MGI:1336201
Q9D666	MGI:1924303
Q8BJS4	MGI:2443011
Q5SS91	MGI:3041199
Q9DA32	MGI:1923657
Q8R086	MGI:2446117
Q920B9	MGI:1890948
Q7TT00	MGI:1929651
P63271	MGI:107416
Q9Z199	MGI:1335090
O55201	MGI:1202400
Q62383	MGI:107726
Q9CZV5	MGI:1919445
Q80YD1	MGI:2441711
P09925	MGI:98443
P09926	MGI:98444
Q64310	MGI:98445
P70279	MGI:98447
Q9DBX3	MGI:1918983
Q9D176	MGI:1913579
Q8BH32	MGI:2138351
Q8BGE4	MGI:2444661
O54864	MGI:1099440
Q9EQQ0	MGI:1890396
Q3U8K7	MGI:2444557
Q6Q783	MGI:2385262
Q80U70	MGI:1261758
Q9JIS5	MGI:1927139
Q8BG39	MGI:1927338
Q69ZS6	MGI:1922459
A2AVA0	MGI:1928849
Q8K4L3	MGI:2147319
Q3UZP4	MGI:1922994
Q6PDF3	MGI:2444335
Q8BFT9	MGI:1915916
P18419	MGI:98450
P30933	MGI:98453
Q64356	MGI:106178
Q6A028	MGI:1298390
Q8K3D3	MGI:1920181
Q8VCI7	MGI:1914212
Q9DBQ9	MGI:1914125
Q9D5V6	MGI:1914293
Q8BHS8	MGI:2442392
Q5D525	MGI:1922247
Q9D495	MGI:1921325
Q505B8	MGI:1919096
B5KM66	MGI:1922709
Q8VCK7	MGI:1915666
Q62209	MGI:105931
Q9CUU3	MGI:1933281
P70281	MGI:109542
Q9DBZ9	MGI:1918959
Q9D198	MGI:1915842
P48025	MGI:99515
Q80X82	MGI:1915438
O88935	MGI:98460
Q64332	MGI:103020
Q8JZP2	MGI:1351334
Q9EPM5	MGI:1916078
Q7TMK9	MGI:1891690
A2ANU3	MGI:3702158
Q3USQ7	MGI:2685107
Q6ZWR6	MGI:1927152
Q6ZWQ0	MGI:2449316
Q4FZC9	MGI:2442408
Q8CII8	MGI:2141950
F6SEU4	MGI:3039785
O55100	MGI:1328323
O55101	MGI:1328324
Q8R191	MGI:1341881
Q9Z1L2	MGI:1928903
Q8CHC4	MGI:1354961
Q9D6K5	MGI:1344347
Q9D2G5	MGI:1201671
Q70IV5	MGI:2661187
Q8BWB1	MGI:1916010
Q91YE8	MGI:2153070
Q8CC35	MGI:1099446
Q8BGN8	MGI:1919253
Q5SV85	MGI:1354742
O89104	MGI:1328311
O09117	MGI:108081
Q62277	MGI:98467
Q78S06	MGI:1913710
Q9R0N4	MGI:1859546
Q9R0N3	MGI:1859547
Q920N7	MGI:2159601
Q9EQT6	MGI:1933945
Q7TN84	MGI:2444490
Q8C6N3	MGI:2442166
Q7TN83	MGI:2673872
Q920M7	MGI:104966
P46096	MGI:99667
P46097	MGI:99666
O35681	MGI:99665
P40749	MGI:101759
Q9R0N5	MGI:1926368
Q9R0N8	MGI:1859544
Q9R0N7	MGI:1859545
Q9R0N6	MGI:1859867
Q9R0N9	MGI:1926373
Q99N80	MGI:1933365
Q99N50	MGI:1933366
Q99N48	MGI:1933367
Q9R0Q1	MGI:1351606
Q80T23	MGI:2668451
Q9DBY1	MGI:1921376
Q6NXN1	MGI:1098672
A2A9C3	MGI:3033336
Q923Y8	MGI:2148258
Q5QD17	MGI:2685071
Q5QD16	MGI:3527427
Q5QD15	MGI:2685072
Q5QD14	MGI:2685073
Q5QD13	MGI:2685074
Q5QD12	MGI:2685075
Q5QD11	MGI:3527438
Q5QD10	MGI:3527443
Q5QD09	MGI:3527445
Q5QD08	MGI:3527447
Q5QD07	MGI:2685076
Q5QD06	MGI:2685995
Q5QD05	MGI:3527452
Q5QD04	MGI:3527454
Q8CF89	MGI:1913763
Q99K90	MGI:1915902
Q571K4	MGI:1913974
P41539	MGI:98474
P55099	MGI:98476
Q99N14	MGI:1931130
Q6Y685	MGI:2443510
Q9JJG0	MGI:1928899
Q9JJ11	MGI:1341163
Q8K0Z7	MGI:1917457
P30548	MGI:98475
P30549	MGI:98477
P47937	MGI:892968
Q8BGV3	MGI:1861606
Q99LM9	MGI:1196415
Q8CHV6	MGI:2144471
Q8R0L9	MGI:1915724
Q8K0H5	MGI:1346320
Q99JX1	MGI:1916026
Q8VE65	MGI:1913714
P61216	MGI:1913500
P97357	MGI:109578
P97358	MGI:109577
Q6PDZ2	MGI:109576
Q9D4V4	MGI:1922566
Q80UV9	MGI:1336878
Q8C176	MGI:2443028
Q5HZG4	MGI:2388097
G5E8Z2	MGI:2152345
Q91WQ5	MGI:1919039
Q8C092	MGI:2442144
Q8R2K4	MGI:2444957
Q62311	MGI:109129
Q9D3R9	MGI:1921719
Q9R1C0	MGI:1346348
Q9EQH4	MGI:1926879
Q6NZA9	MGI:3039562
Q8VI33	MGI:1888697
P0CAX8	MGI:1919786
B2RWW0	MGI:3615484
Q9WVA4	MGI:1312985
Q9R1Q8	MGI:1926784
P37804	MGI:106012
P22091	MGI:98480
Q62282	MGI:99540
Q93092	MGI:1274789
Q3TUH1	MGI:1916221
Q0VGY8	MGI:1914110
A2A690	MGI:2444121
P54797	MGI:101825
Q8C3S2	MGI:2142786
P70347	MGI:107676
Q5F2E8	MGI:1914490
Q6ZQ29	MGI:1915919
Q8BYC6	MGI:3041177
P21958	MGI:98483
P36371	MGI:98484
Q8VD31	MGI:2384853
Q9R233	MGI:1201689
Q4VBD2	MGI:2683537
P97473	MGI:103027
Q921F2	MGI:2387629
B6A8R8	MGI:2442280
Q3UQ84	MGI:1919057
Q8BLY2	MGI:2444486
Q9D0R2	MGI:106314
Q99PG6	MGI:1927505
Q925I4	MGI:1933546
Q925D8	MGI:1933547
Q7M717	MGI:2681171
Q9JKA3	MGI:1890257
Q7M723	MGI:2681185
Q9JKT4	MGI:2681195
Q7M724	MGI:2681203
Q7M725	MGI:2681207
Q9JKT3	MGI:2681210
Q7M707	MGI:2681214
Q7M712	MGI:2681216
Q7M711	MGI:2681217
Q7M722	MGI:2681218
Q7M713	MGI:1890258
Q7M715	MGI:2681242
P59529	MGI:2681247
Q9JKT2	MGI:2681253
Q7M721	MGI:2681256
Q7M720	MGI:2681259
P59528	MGI:2681264
Q7M718	MGI:2681267
Q7M710	MGI:2681269
P59532	MGI:2681273
Q7M709	MGI:2681276
P59530	MGI:2681278
Q7TQB0	MGI:2681300
Q7TQA9	MGI:2681302
Q7TQA8	MGI:2681304
Q7TQA7	MGI:3606604
Q7TQA6	MGI:2681306
Q7TQA5	MGI:2681308
Q7TQA4	MGI:2681298
Q7TQB9	MGI:2681310
Q7TQB8	MGI:2681312
Q8R1G1	MGI:1923062
Q6P8M1	MGI:1916944
Q3U1C6	MGI:1916222
Q8QZR1	MGI:98487
Q3UKC1	MGI:1289308
Q9DBG9	MGI:1923531
Q7TSD4	MGI:1923820
P58802	MGI:2144164
Q8BHL3	MGI:1915699
Q8C9V1	MGI:1922072
Q6A039	MGI:2384803
Q8R3D1	MGI:2385326
Q8CGA2	MGI:1098708
Q9CXF4	MGI:1913937
Q8BYH7	MGI:2449973
Q60949	MGI:1889508
Q9D9I4	MGI:1914481
Q8R5A6	MGI:1289265
Q8K0F1	MGI:1914831
Q3UUG6	MGI:2443456
A1A5B6	MGI:2444862
B1AVH7	MGI:2652885
Q3U0J8	MGI:1914266
Q69ZT9	MGI:1921944
Q6NXY1	MGI:2684931
Q3URV1	MGI:2442827
Q8BYJ6	MGI:2429660
Q80XQ2	MGI:1919488
Q9D0K0	MGI:1914296
A3KGB4	MGI:1918101
Q9Z1A9	MGI:1927225
Q5SVR0	MGI:1924045
Q3UYK3	MGI:1918560
P48428	MGI:107549
Q9D1E6	MGI:1913661
Q640P7	MGI:1917823
Q8VCN9	MGI:1919976
Q8BYA0	MGI:1919686
Q8C5W3	MGI:1925543
Q8CIV8	MGI:1917680
Q8BM85	MGI:2445052
Q9WUN2	MGI:1929658
A2A9T0	MGI:1920424
Q9QXE7	MGI:1336172
Q8BHJ5	MGI:2441730
Q9R099	MGI:1351652
Q8C4J7	MGI:2384863
P62340	MGI:1339946
Q6SJ95	MGI:2684058
P29037	MGI:101838
Q64336	MGI:107404
Q3UB74	MGI:1100877
Q91YM4	MGI:1100868
Q810F8	MGI:1261436
O70306	MGI:1277234
Q9EPZ6	MGI:1923615
Q99ME7	MGI:1891158
P70323	MGI:98493
Q9ES03	MGI:1888496
Q9JKD8	MGI:1888984
Q8K402	MGI:2389465
Q60707	MGI:98494
P70324	MGI:98495
P70325	MGI:102556
P70326	MGI:102541
P70327	MGI:102539
P30987	MGI:98496
P36423	MGI:98497
Q91XT6	MGI:1921663
Q8BNE1	MGI:1914665
Q921K8	MGI:2385258
Q6QR59	MGI:3042585
Q66JZ4	MGI:1196217
O70548	MGI:1330233
P10711	MGI:1196624
Q9QVN7	MGI:107368
P23881	MGI:1196908
Q921P9	MGI:2385317
Q8R0A5	MGI:1913354
Q8CCT4	MGI:3036236
A3KGA4	MGI:1915746
Q9CZY2	MGI:1913934
Q8R2M0	MGI:1913776
Q3US16	MGI:2685236
P83940	MGI:1915173
P62869	MGI:1914923
Q8CB77	MGI:1351315
Q3B807	MGI:1917821
Q8CGF7	MGI:1926421
Q61286	MGI:101877
Q60756	MGI:104664
Q99KJ5	MGI:103180
Q9EPQ8	MGI:108399
O35437	MGI:1202715
Q9JLR5	MGI:1934960
Q8R3L2	MGI:1914105
P15806	MGI:98510
Q60722	MGI:98506
Q9Z1J1	MGI:1202876
Q924A0	MGI:1202879
Q00417	MGI:98507
Q9D3P1	MGI:1918575
Q3TVW5	MGI:1925082
P56840	MGI:1351601
P56841	MGI:1351609
P56842	MGI:1351600
P56844	MGI:1351604
P56845	MGI:1351635
P56280	MGI:1097166
O88968	MGI:98534
O08784	MGI:892003
Q8BTG3	MGI:2444263
Q8K1H7	MGI:2444679
Q01755	MGI:98544
P11983	MGI:98535
P01849	MGI:98553
P03978	MGI:98631
Q8VEA7	MGI:1918829
A6H639	MGI:98640
P11985	MGI:98642
Q9D5I4	MGI:1914594
Q9CQ66	MGI:1913311
Q8CDY7	MGI:3045358
Q8BZ64	MGI:3603820
Q2MV57	MGI:1915228
Q8R2Q6	MGI:1914840
P51865	MGI:98658
P56581	MGI:108247
Q8K3F7	MGI:1926231
P48776	MGI:1928486
Q8BJ37	MGI:1920036
Q9JJX7	MGI:1860486
P0DMR5	MGI:2449436
Q717B2	MGI:3027902
Q717B4	MGI:3027903
Q6YCH2	MGI:3027904
Q6YCH1	MGI:3027905
Q9CWU0	MGI:1919231
Q99MV1	MGI:1933218
Q91W18	MGI:2444023
Q5VCS6	MGI:2684949
P61407	MGI:2679727
Q8K1H1	MGI:2140279
Q14BI7	MGI:1921941
Q80VL1	MGI:1919884
Q8C5P7	MGI:1919398
P30051	MGI:101876
P48301	MGI:104904
P70210	MGI:109241
Q62296	MGI:106907
P24604	MGI:98662
Q80VP0	MGI:1917631
Q8BFZ1	MGI:2444966
Q9CY27	MGI:1915408
O08523	MGI:109575
O08524	MGI:109574
Q810U2	MGI:2668439
Q5SSK3	MGI:1915800
Q9JLC6	MGI:98663
Q02858	MGI:98664
Q9DAJ2	MGI:1333819
Q922G7	MGI:1346335
Q6X6Z7	MGI:1918312
Q149S1	MGI:1919090
Q9DC40	MGI:1918968
Q9D7K2	MGI:1916785
Q8CGB6	MGI:2387586
Q9WTS4	MGI:1345185
Q9WTS5	MGI:1345184
Q9WTS6	MGI:1345183
Q3UHK6	MGI:2447063
P97499	MGI:109573
Q6IMH0	MGI:1920657
P70371	MGI:109634
Q91VL8	MGI:1929871
O35144	MGI:1195972
O70372	MGI:1202709
Q9JKL5	MGI:1930803
O70146	MGI:1201675
Q8VCT9	MGI:2385204
P47226	MGI:105081
Q3U132	MGI:1914846
Q3URK3	MGI:1098693
Q4JK59	MGI:2443298
Q8BG87	MGI:2446229
Q9JMI7	MGI:1930791
Q3URQ0	MGI:1344413
Q14AT2	MGI:1933237
Q9CR81	MGI:1913904
Q7M6U3	MGI:1933227
Q99MV2	MGI:1920929
Q9D5S1	MGI:1918206
Q9D9U4	MGI:1922921
Q62302	MGI:1096575
Q0VB26	MGI:1923110
Q9DA77	MGI:1922778
Q6ZPJ0	MGI:102465
Q3TUU5	MGI:1922873
Q9D9J2	MGI:1920626
Q14BK3	MGI:1920685
Q9DAG4	MGI:1921471
A2A8T7	MGI:1922423
Q9CQP8	MGI:1914327
Q9D9I1	MGI:1914593
Q9D845	MGI:1201610
P40630	MGI:107810
P34056	MGI:104671
Q61313	MGI:104672
Q61312	MGI:106032
Q91ZK0	MGI:2153466
Q6VUP9	MGI:2679630
Q8JZM0	MGI:2146851
Q3TL26	MGI:107937
Q3UNW5	MGI:2444691
Q9ERA0	MGI:98509
Q08639	MGI:101934
Q64163	MGI:107167
Q64092	MGI:98511
Q9R210	MGI:103270
Q9WTW4	MGI:1333760
Q08423	MGI:88135
Q03404	MGI:1306805
Q62395	MGI:104638
Q9ERA6	MGI:1930075
O35536	MGI:108543
O54819	MGI:1095418
Q3U1J1	MGI:1916964
Q9JKX3	MGI:1354956
Q62351	MGI:98822
Q8VDR7	MGI:1923605
P48030	MGI:98724
Q62219	MGI:102784
P04202	MGI:98725
P27090	MGI:98726
P17125	MGI:98727
P82198	MGI:99959
Q64729	MGI:98728
Q62312	MGI:98729
O88393	MGI:104637
Q3UR70	MGI:2447427
P70284	MGI:1194497
Q8C0Y1	MGI:1915299
Q9JLF6	MGI:98730
P21981	MGI:98731
Q08189	MGI:98732
Q8BZH1	MGI:3027002
Q9D7I9	MGI:1921426
O08710	MGI:98733
Q62313	MGI:105080
Q62314	MGI:105079
Q923W1	MGI:2151797
A8C756	MGI:3039623
Q9JJD0	MGI:1930964
Q8CHW1	MGI:1921004
Q9D305	MGI:1914066
Q8BJ25	MGI:1917126
Q6P3Z3	MGI:1914276
Q8VCZ3	MGI:1916259
P15306	MGI:98736
P35441	MGI:98737
Q03350	MGI:98738
Q05895	MGI:98739
Q9Z1T2	MGI:1101779
Q9JMB1	MGI:1338756
Q3UUI3	MGI:1923028
Q9CQJ0	MGI:1913448
Q80ZW2	MGI:1925301
Q91YX0	MGI:2446213
Q9CU24	MGI:1921806
Q8BGW0	MGI:2443552
Q9CY52	MGI:1913878
Q8BH55	MGI:2139347
Q80W22	MGI:3041254
Q8R3N6	MGI:1919668
B1AZI6	MGI:2442413
Q8VE80	MGI:1920916
Q8BKT7	MGI:1351333
Q5U4D9	MGI:2677480
Q7TMY4	MGI:1913481
Q8C1A5	MGI:1354165
P24529	MGI:98735
P40226	MGI:101875
Q569Z6	MGI:2442637
P63058	MGI:98742
P37242	MGI:98743
Q62264	MGI:109126
Q9JM61	MGI:1929096
Q3UTY6	MGI:2672033
Q69ZU6	MGI:2685683
Q6P4U0	MGI:2443925
Q8JZL3	MGI:2446078
Q99J36	MGI:2444479
Q9CZB3	MGI:1919417
P97770	MGI:1277973
P01831	MGI:98747
Q91YJ3	MGI:1925112
P52912	MGI:107914
P70318	MGI:107913
Q60610	MGI:103306
Q6ZPF3	MGI:1344338
Q80UF7	MGI:2147032
Q8BJQ4	MGI:3040056
Q8BQ33	MGI:1924261
Q06806	MGI:99906
Q8JZM6	MGI:2385852
Q793I8	MGI:2182965
Q0VBL1	MGI:1915390
Q7TM95	MGI:2681860
Q8BUZ3	MGI:2685264
Q499M4	MGI:2145902
P86176	MGI:3642260
Q8R183	MGI:2159681
Q6U7R4	MGI:2445125
Q9R1X4	MGI:1321393
Q9WV96	MGI:1315196
P62073	MGI:1353429
P62075	MGI:1353432
Q9Z0V8	MGI:1343131
Q9Z0V7	MGI:1343176
Q8CCM6	MGI:1920595
Q9CQ85	MGI:1929742
Q9WTQ8	MGI:1858317
O35857	MGI:1343262
Q9D880	MGI:1913775
Q9WVA2	MGI:1353433
Q4FZG7	MGI:3615492
P62077	MGI:1353424
Q9WV98	MGI:1353436
Q8BUY5	MGI:1922139
P12032	MGI:98752
P25785	MGI:98753
P39876	MGI:98754
Q9JHB3	MGI:109125
Q99JR5	MGI:2137617
Q9QXG9	MGI:107246
Q8C1B2	MGI:2159210
Q91WA1	MGI:1921571
Q8BH58	MGI:1915087
Q99JY1	MGI:2152213
Q9DCD5	MGI:1921344
P39447	MGI:98759
Q9Z0U1	MGI:1341872
Q9QXY1	MGI:1351650
P04184	MGI:98763
Q9R088	MGI:1913266
Q99MX0	MGI:1933244
Q9D4D4	MGI:1921669
P40142	MGI:105992
Q99JT6	MGI:1915572
Q8VC26	MGI:1917141
Q8K0P3	MGI:1921597
A2ACG1	MGI:2686178
Q62440	MGI:104636
Q9WVB2	MGI:104635
Q08122	MGI:104634
Q62441	MGI:104633
Q9WVB3	MGI:2149593
Q8C0V0	MGI:2441683
O55047	MGI:1346023
Q62381	MGI:106923
Q9WVM6	MGI:1346044
P26039	MGI:1099832
Q71LX4	MGI:1917799
Q6R5P0	MGI:3045226
Q6QNU9	MGI:3045221
Q6R5N8	MGI:3045213
Q9EPQ1	MGI:1341295
Q9QUN7	MGI:1346060
Q99MB1	MGI:2156367
Q9QUK6	MGI:96824
Q9JLF7	MGI:1858171
Q9EPW9	MGI:1341296
P58681	MGI:2176882
P58682	MGI:2176887
Q9EQU3	MGI:1932389
P43345	MGI:98769
Q61663	MGI:1350935
O55144	MGI:1351209
Q99MB3	MGI:2137022
Q8R0I4	MGI:1916992
Q8BJ83	MGI:1915884
Q64302	MGI:104678
Q9CQY8	MGI:1913511
Q91XD3	MGI:2385173
P58749	MGI:1933209
Q8R1J1	MGI:1933210
Q71KT5	MGI:1920416
Q9CRG1	MGI:1914873
Q9DBU0	MGI:1921390
P58021	MGI:1915309
Q9ET30	MGI:1914262
Q8BH24	MGI:2139220
Q9CR02	MGI:1913532
Q8K003	MGI:1913417
Q8BJZ3	MGI:1916910
Q9DA39	MGI:1915462
Q9D2C7	MGI:99682
Q8R4P5	MGI:2151016
Q8R4P4	MGI:2151017
Q7TQ69	MGI:2669033
Q7TQ65	MGI:2669035
Q32NZ6	MGI:1921674
Q7TN60	MGI:1098686
Q8C428	MGI:2443317
Q7TN58	MGI:2669037
Q69ZZ6	MGI:2442368
Q80W04	MGI:1916125
Q8R310	MGI:2442900
Q921L3	MGI:1921173
P0C1V4	MGI:1916719
Q8BH01	MGI:2444946
Q91WU4	MGI:1924306
Q80X59	MGI:1922525
Q9D9D5	MGI:1914606
Q8BQX5	MGI:1919233
Q9D1D4	MGI:1915831
Q9D2R4	MGI:1914616
Q3V009	MGI:106201
Q9R0Q3	MGI:1929269
Q78IS1	MGI:1913361
Q8R1V4	MGI:1915070
Q9CXE7	MGI:1921586
Q9CQG0	MGI:1913519
Q3UHI4	MGI:1923480
Q99KF1	MGI:1914761
Q6PFE7	MGI:1926810
Q9QYM9	MGI:1861735
Q9CQG9	MGI:1915138
Q91VP7	MGI:1923797
Q3UPR7	MGI:1921591
Q3TB48	MGI:2444222
Q8VC04	MGI:1922056
Q80X71	MGI:1919150
Q80VP8	MGI:1196384
Q9CPV0	MGI:1914160
Q8BHE4	MGI:1932411
Q3UBX0	MGI:1915789
Q3UF25	MGI:1921500
Q9D563	MGI:1921970
Q9WUH1	MGI:1930765
Q8BH18	MGI:2444580
Q8R138	MGI:2385228
Q8BK08	MGI:2144726
Q8C1E7	MGI:2686991
Q3TA38	MGI:3603158
Q80XA0	MGI:1916445
Q91Z22	MGI:1919179
Q8CHQ6	MGI:1923409
Q9D8Y1	MGI:1913521
Q9D1R1	MGI:1915722
Q8BGP5	MGI:1916720
Q9CZB9	MGI:1913559
Q8K304	MGI:1915616
Q6NXM3	MGI:3607706
O70472	MGI:1927110
Q922P8	MGI:2147810
Q8CEF9	MGI:2443061
Q76HP3	MGI:3044963
Q6IEE6	MGI:2685490
Q8R0J4	MGI:1914240
Q9CYV5	MGI:1920009
Q3TYE7	MGI:2685030
Q9D6G5	MGI:1920232
Q8BGY5	MGI:1915737
A2AJB2	MGI:1098773
Q8VD26	MGI:1917459
Q8VEH0	MGI:1917902
Q8C4U2	MGI:3607779
Q9CQG6	MGI:1915011
P56983	MGI:1922962
Q9CQN6	MGI:1913404
Q91WN2	MGI:2385244
Q8R218	MGI:2679718
Q8C8S3	MGI:3041258
Q6GQT5	MGI:2147713
Q68FE7	MGI:2685169
Q8C4Q9	MGI:2444725
Q6F5E0	MGI:1919559
Q922Z1	MGI:1925752
Q9D938	MGI:1916344
Q8VCA6	MGI:2384577
Q8C2L6	MGI:1919995
Q8C996	MGI:1919410
Q6PHN7	MGI:2148020
P52875	MGI:894407
Q80X45	MGI:1914745
Q9CR64	MGI:1913324
Q91VX9	MGI:1921794
Q8BG50	MGI:2442781
P86050	MGI:3647046
Q9D342	MGI:106426
Q4KL18	MGI:2685751
Q3TBT3	MGI:1919762
Q9DCX7	MGI:1915594
Q9CXY1	MGI:1919642
Q9DCS1	MGI:1913308
Q9R1Q6	MGI:1916348
Q8BPE4	MGI:1913593
Q9CZ16	MGI:1915277
Q9CY24	MGI:1914956
Q8BHH9	MGI:2144891
Q8K0U3	MGI:2144205
Q6PDE8	MGI:1922396
B2RVY9	MGI:1923725
Q9JJB9	MGI:1914729
Q3UFJ6	MGI:2385897
Q8BG09	MGI:2445179
Q3TPR7	MGI:2384562
Q8R3R5	MGI:1917634
Q9CR76	MGI:1913940
Q99LQ7	MGI:2142624
Q3TUD9	MGI:2387176
Q9D2E9	MGI:1925302
Q9JJB1	MGI:107238
Q9CXT7	MGI:1920317
Q8CB65	MGI:2444113
Q6ZQE4	MGI:2446113
Q8BG75	MGI:2443133
Q5SYH2	MGI:2144113
Q91W52	MGI:1914476
Q8C817	MGI:1924470
A2A8U2	MGI:1196277
Q80W35	MGI:1921143
Q8R235	MGI:2443597
Q7TQI0	MGI:3039635
Q91XE8	MGI:3045495
Q9D771	MGI:1914200
P86045	MGI:2685386
Q9CR96	MGI:1913570
Q8BRG8	MGI:1919899
Q9D2F0	MGI:1925467
Q3UUA0	MGI:2685700
Q8C6V3	MGI:2685410
Q08EA8	MGI:1924772
Q8BM55	MGI:1916046
A7E1Z1	MGI:2444167
Q9CQC4	MGI:1920020
Q9CQ44	MGI:1913529
Q9D123	MGI:1915992
Q8BP07	MGI:2443691
Q8K071	MGI:3525074
Q8BVA2	MGI:1098568
Q9CQE2	MGI:1914086
Q9D9S2	MGI:1922917
B9EJI9	MGI:2442812
Q8BFQ2	MGI:2444389
Q8CIB6	MGI:1917862
Q3U284	MGI:2685024
Q5K6N0	MGI:2685786
D3Z1U7	MGI:3651514
Q8R1E7	MGI:1924049
B1AQL3	MGI:3651706
A2ARJ3	MGI:1919309
Q3V0J1	MGI:2138365
A9JSM3	MGI:1922935
Q9DA47	MGI:1914016
B2RWJ3	MGI:3648074
Q3UME2	MGI:2442435
Q8VCR3	MGI:1917794
B1AZA5	MGI:2445107
Q91YV9	MGI:1914313
Q497K7	MGI:1925719
Q3TBN1	MGI:1918917
Q8BH26	MGI:2443862
Q8C353	MGI:3583948
Q3UNB8	MGI:3588246
Q8BHW5	MGI:3045722
Q5FW56	MGI:2685533
Q5F285	MGI:1916436
P61166	MGI:1916288
Q8CIV2	MGI:2177957
Q9DCF1	MGI:1918937
Q8BMD6	MGI:2443219
Q9CQ00	MGI:1914178
Q9DAM7	MGI:2143652
Q3UP23	MGI:2143537
Q9ESG4	MGI:1926234
A2BDP1	MGI:3648377
Q5FWI3	MGI:1890373
Q8VEK0	MGI:106402
Q8BHG3	MGI:2442082
Q9D4D7	MGI:1918277
Q9CR67	MGI:1915128
Q9D328	MGI:1914814
Q9JJV3	MGI:2157899
Q3TMP8	MGI:1921416
Q9DAV9	MGI:1098718
Q9CYC3	MGI:1915096
Q810L4	MGI:2682939
Q4FJU9	MGI:2137870
Q9D8U2	MGI:1913914
Q8K1A5	MGI:1289225
Q9CR22	MGI:1277176
Q9DBS1	MGI:1921372
Q60774	MGI:1913122
Q8VCZ2	MGI:2384574
Q9JJG6	MGI:2177570
Q9CXL1	MGI:1919067
Q9D1X9	MGI:1925225
Q99LG1	MGI:2384874
Q0VBF2	MGI:2442838
Q9D702	MGI:1916921
Q9D0Z3	MGI:1916027
Q9D7S1	MGI:1913510
Q9CZX7	MGI:1919769
Q3TWL2	MGI:2448501
Q8CGF5	MGI:1923195
Q7TQE6	MGI:1913396
Q7TNI2	MGI:1915187
Q9QY73	MGI:1929278
Q8VDX6	MGI:2384919
Q8K174	MGI:2673965
Q8BXJ9	MGI:2139461
Q91YT8	MGI:2384789
Q3TWI9	MGI:2387609
Q8CBX0	MGI:2444386
Q3U145	MGI:2140359
Q4VAE3	MGI:1922118
Q8BR76	MGI:1923928
Q9D850	MGI:1919348
Q3KQJ0	MGI:3045357
Q921N7	MGI:1915068
Q149F5	MGI:2146049
Q8C3K5	MGI:2442707
Q8BQU7	MGI:2443417
Q9D709	MGI:1919163
Q9D3H0	MGI:1918698
Q9D5K1	MGI:1921876
Q8R115	MGI:2384869
Q9D8N3	MGI:1915143
Q497J1	MGI:1915505
Q8BXN9	MGI:2441844
Q8BKU8	MGI:1919727
Q3TYP4	MGI:2444329
Q9D0N8	MGI:1914270
Q9DA04	MGI:1916634
B1AWJ5	MGI:2441680
Q9D1N4	MGI:1913389
Q9ESN3	MGI:1926283
Q8C581	MGI:2443589
B7ZWI3	MGI:3034723
P0DJF3	MGI:3779488
Q8VD00	MGI:1916321
Q91X86	MGI:1923457
Q9JJR8	MGI:1915254
Q9CR23	MGI:1913491
B9EKI3	MGI:2684999
Q8K467	MGI:2159400
Q9D7L8	MGI:1913851
Q91ZE0	MGI:2180203
P49813	MGI:98775
Q9JKK7	MGI:1355335
Q9JHJ0	MGI:1355315
Q9JLH8	MGI:1355285
Q61029	MGI:106920
Q61033	
Q3UQ41	MGI:2684853
Q14C59	MGI:2442893
Q8VHK8	MGI:2385221
Q5S248	MGI:3513175
Q8BHM9	MGI:2442348
Q8BZ10	MGI:2444058
Q3V0Q7	MGI:1922252
Q5U405	MGI:2682935
P97435	MGI:1197523
Q9JIQ8	MGI:1354381
Q8K1T0	MGI:2155445
Q8VCA5	MGI:2384877
Q9ER04	MGI:1933407
Q9DBI0	MGI:1919003
Q8BIK6	MGI:2686594
P69525	MGI:3612246
Q6ZWY8	MGI:109146
P20065	MGI:99510
Q3UV71	MGI:3039590
Q56A06	MGI:1914057
Q8BRH0	MGI:3036255
Q8BG19	MGI:1921050
Q9JMG3	MGI:1923764
Q3V209	MGI:1919303
Q8VBT0	MGI:1919986
Q9D710	MGI:1914208
Q8BXZ1	MGI:2442418
Q8C0L0	MGI:106558
Q80YX1	MGI:101922
O70479	MGI:104961
Q61333	MGI:104960
Q60769	MGI:1196377
O08859	MGI:1195266
Q8K288	MGI:1913693
Q9D8Y7	MGI:1917019
Q3TBL6	MGI:2685363
Q921Z5	MGI:2147191
P06804	MGI:104798
Q9QZM4	MGI:1341090
O35305	MGI:1314891
O08712	MGI:109587
Q9CR75	MGI:1351484
Q9ET35	MGI:1889411
Q9D8D0	MGI:1919299
O88472	MGI:1343050
O35714	MGI:894675
Q9JLL3	MGI:1352474
P25118	MGI:1314884
P25119	MGI:1314883
Q9EPU5	MGI:2151075
Q9ER62	MGI:1930270
Q9ER63	MGI:1930269
P83626	MGI:2651928
